output,title,Input
"Auch Affen sind in Indien häufig anzutreffen. Rhesusaffen gelten den Hindus als heilig, dürfen nicht belästigt werden und haben sich daher sogar in Städten ausgebreitet. Im Süden des Landes wird der vom etwas kleineren Indischen Hutaffen ersetzt. Die in ganz Indien verbreiteten Hanuman-Languren werden ebenfalls als heilig erachtet. Daneben gibt es weitere Langurenarten sowie Makaken.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Auch Affen Indien häufig anzutreffen', ' Rhesusaffen gelten Hindus heilig, dürfen nicht belästigt daher sogar Städten ausgebreitet', ' Im Süden Landes kleineren Indischen Hutaffen ersetzt', ' Die ganz Indien verbreiteten Hanuman-Languren ebenfalls heilig erachtet', ' Daneben gibt weitere Langurenarten sowie Makaken']"
"In den Trockengebieten des Nordwestens leben noch einige indische Halbesel, die sich vor allem im Dhrangadhra-Wildreservat im Kleinen Rann von Kachchh aufhalten. Im feuchten Osten des Landes leben dagegen Arten des tropischen Regenwaldes, wie Weißbrauengibbons und Nebelparder. Weiterhin erwähnenswerte Säugetiere sind die Rothunde, Streifenhyänen, Bengalfüchse, die hauptsächlich Graslandschaften bewohnen, und die dichte Wälder bevorzugenden Lippenbären. Im Ganges, Brahmaputra und deren Nebenflüssen findet sich gelegentlich noch der Gangesdelfin.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['In Trockengebieten Nordwestens leben indische Halbesel, Dhrangadhra-Wildreservat Kleinen Rann Kachchh aufhalten', ' Im feuchten Osten Landes leben dagegen Arten tropischen Regenwaldes, Weißbrauengibbons Nebelparder', ' Weiterhin erwähnenswerte Säugetiere Rothunde, Streifenhyänen, Bengalfüchse, hauptsächlich Graslandschaften bewohnen, dichte Wälder bevorzugenden Lippenbären', ' Im Ganges, Brahmaputra deren Nebenflüssen findet gelegentlich Gangesdelfin']"
"Indiens Vogelwelt ist mit über 1200 einheimischen Arten – mehr als in ganz Europa – überaus vielfältig. Dazu kommen im Winter unzählige Zugvögel aus Nordasien. Der Pfau gilt als Nationalvogel und ist weit verbreitet. Häufig sind auch Tauben, Krähen, Webervögel, Spechte, Pittas, Drongos, Sittiche, Nektarvögel und Pirole. In Feuchtgebieten leben Störche, Reiher, Kraniche, Ibisse und Eisvögel. Unter den Greifvögeln waren Schmutz- und Bengalgeier am verbreitetsten. Während letzterer in den 1980er Jahren noch allgegenwärtig war, ist er jedoch zusammen mit zwei nah verwandten Arten unabsichtlich durch ein Veterinärmedikament fast vollständig ausgerottet worden.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Indiens Vogelwelt 1200 einheimischen Arten – mehr ganz Europa – überaus vielfältig', ' Dazu kommen Winter unzählige Zugvögel Nordasien', ' Der Pfau gilt Nationalvogel weit verbreitet', ' Häufig Tauben, Krähen, Webervögel, Spechte, Pittas, Drongos, Sittiche, Nektarvögel Pirole', ' In Feuchtgebieten leben Störche, Reiher, Kraniche, Ibisse Eisvögel', ' Unter Greifvögeln Schmutz- Bengalgeier verbreitetsten', ' Während letzterer 1980er Jahren allgegenwärtig war, jedoch zusammen zwei nah verwandten Arten unabsichtlich Veterinärmedikament fast vollständig ausgerottet worden']"
"Etwa die Hälfte aller in Indien heimischen Reptilienarten sind Schlangen wie die Brillenschlange, die Königskobra und der Tigerpython. In Feuchtgebieten findet man aber auch Sumpfkrokodile. Sehr selten ist der scheue, fischfressende Gangesgavial. Eine Besonderheit ist das Vorkommen von Chamäleons im südlichen Indien und Sri Lanka, die ansonsten in Südasien fehlen.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Etwa Hälfte Indien heimischen Reptilienarten Schlangen Brillenschlange, Königskobra Tigerpython', ' In Feuchtgebieten findet Sumpfkrokodile', ' Sehr selten scheue, fischfressende Gangesgavial', ' Eine Besonderheit Vorkommen Chamäleons südlichen Indien Sri Lanka, ansonsten Südasien fehlen']"
"Indien wird immer wieder von verschiedenen Naturkatastrophen heimgesucht, besonders Überschwemmungen, die während des Sommermonsuns durch extreme Niederschlagsmengen im ganzen Land auftreten können. Während der trockenen Jahreszeit oder bei Ausbleiben der Monsunregenfälle kommt es dagegen häufig zu Dürren. Auch Zyklone und dadurch bedingte Flutwellen, vor allem an der Ostküste, kosten oft viele Menschenleben und richten verheerende Schäden an. In einigen Gebieten besteht auch erhöhte Erdbebengefahr, namentlich im Himalaya, den Nordoststaaten, Westgujarat und der Region um Mumbai.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Indien immer verschiedenen Naturkatastrophen heimgesucht, besonders Überschwemmungen, Sommermonsuns extreme Niederschlagsmengen ganzen Land auftreten können', ' Während trockenen Jahreszeit Ausbleiben Monsunregenfälle kommt dagegen häufig Dürren', ' Auch Zyklone dadurch bedingte Flutwellen, Ostküste, kosten oft viele Menschenleben richten verheerende Schäden an', ' In Gebieten besteht erhöhte Erdbebengefahr, namentlich Himalaya, Nordoststaaten, Westgujarat Region Mumbai']"
"Am 26. Dezember 2004 verursachte ein Seebeben im Indischen Ozean einen verheerenden Tsunami, der an der Ostküste und auf den Andamanen und Nikobaren 7793 Menschenleben forderte und schwerste Verwüstungen anrichtete.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Am 26', ' Dezember 2004 verursachte Seebeben Indischen Ozean verheerenden Tsunami, Ostküste Andamanen Nikobaren 7793 Menschenleben forderte schwerste Verwüstungen anrichtete']"
"Mit einer sehr großen Artenvielfalt und Biodiversität , ausgesprochen vielen endemischen Arten, Gattungen und Familien von Pflanzen und Tieren sowie vielfältigen Ökosystemen wird Indien zu den Megadiversitätsländern dieser Erde gerechnet. Zudem werden aufgrund der großen Gefährdungslage die Regenwälder der Westghats als Biodiversitäts-Hotspot geführt.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Mit großen Artenvielfalt Biodiversität , ausgesprochen vielen endemischen Arten, Gattungen Familien Pflanzen Tieren sowie vielfältigen Ökosystemen Indien Megadiversitätsländern Erde gerechnet', ' Zudem aufgrund großen Gefährdungslage Regenwälder Westghats Biodiversitäts-Hotspot geführt']"
"Indien verfügt über eine umfangreiche Umweltschutzgesetzgebung, die aber in vielen Fällen nur mangelhaft umgesetzt wird. Knapp 5 % der Landesfläche sind als Naturschutzgebiete ausgewiesen, deren Zahl sich auf fast 600 beläuft, darunter 92 Nationalparks.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Indien verfügt umfangreiche Umweltschutzgesetzgebung, vielen Fällen mangelhaft umgesetzt wird', ' Knapp 5 % Landesfläche Naturschutzgebiete ausgewiesen, deren Zahl fast 600 beläuft, darunter 92 Nationalparks']"
"Wasserknappheit ist eines der größten Umweltprobleme Indiens. Staudämme und künstliche Bewässerungssysteme sollen die Wasserversorgung in trockenen Gebieten sicherstellen. Übermäßige Bewässerung ist einer der Hauptgründe für die vielerorts sinkenden Grundwasserspiegel; zudem sind schätzungsweise 60 % der landwirtschaftlichen Nutzflächen von Bodenerosion, Versalzung oder Vernässung betroffen. Darüber hinaus wird abgeholzt, übermäßig bewässert und gedüngt.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Wasserknappheit größten Umweltprobleme Indiens', ' Staudämme künstliche Bewässerungssysteme sollen Wasserversorgung trockenen Gebieten sicherstellen', ' Übermäßige Bewässerung Hauptgründe vielerorts sinkenden Grundwasserspiegel; zudem schätzungsweise 60 % landwirtschaftlichen Nutzflächen Bodenerosion, Versalzung Vernässung betroffen', ' Darüber hinaus abgeholzt, übermäßig bewässert gedüngt']"
"Die Wasser- und Sanitärversorgung in Indien hat sich seit den 1980er Jahren drastisch verbessert. Während nahezu die gesamte Bevölkerung Indiens heute Zugang zu Toiletten hat, haben dennoch viele Menschen keinen Zugang zu sauberem Wasser und Abwasserinfrastruktur. Verschiedene Regierungsprogramme auf nationaler, bundesstaatlicher und kommunaler Ebene haben zu einer raschen Verbesserung der Sanitärversorgung und der Trinkwasserversorgung geführt. Einige dieser Programme laufen noch.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Die Wasser- Sanitärversorgung Indien seit 1980er Jahren drastisch verbessert', ' Während nahezu gesamte Bevölkerung Indiens heute Zugang Toiletten hat, dennoch viele Menschen Zugang sauberem Wasser Abwasserinfrastruktur', ' Verschiedene Regierungsprogramme nationaler, bundesstaatlicher kommunaler Ebene raschen Verbesserung Sanitärversorgung Trinkwasserversorgung geführt', ' Einige Programme laufen noch']"
"Verschmutztes und verseuchtes Wasser trägt wesentlich zur Entstehung und Verbreitung von Infektionskrankheiten bei. NGOs wie die Water Literacy Foundation und staatliche Stellen wie das Ministry of Drinking Water and Sanitation bemühen sich um eine Verbesserung der Situation. 1980 wurde der Abdeckungsgrad der ländlichen Abwasserentsorgung auf 1 % geschätzt, dieser erreichte 2018 95 %. Der Anteil der Inder mit Zugang zu verbesserten Wasserquellen ist von 72 % im Jahr 1990 auf 88 % im Jahr 2008 erheblich gestiegen.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Verschmutztes verseuchtes Wasser trägt wesentlich Entstehung Verbreitung Infektionskrankheiten bei', ' NGOs Water Literacy Foundation staatliche Stellen Ministry of Drinking Water and Sanitation bemühen Verbesserung Situation', ' 1980 wurde Abdeckungsgrad ländlichen Abwasserentsorgung 1 % geschätzt, erreichte 2018 95 %', ' Der Anteil Inder Zugang verbesserten Wasserquellen 72 % Jahr 1990 88 % Jahr 2008 erheblich gestiegen']"
"Gleichzeitig werden lokale Regierungsinstitutionen, die mit der Bereitstellung von Trinkwasser und sanitären Einrichtungen beauftragt sind, als schwach angesehen und verfügen nicht über die finanziellen Mittel, um ihre Aufgaben zu erfüllen. Darüber hinaus verfügen nur zwei indische Städte über eine kontinuierliche Wasserversorgung und nach einer Schätzung aus dem Jahr 2018 haben noch immer etwa 8 % der Inder keinen Zugang zu verbesserten sanitären Einrichtungen.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Gleichzeitig lokale Regierungsinstitutionen, Bereitstellung Trinkwasser sanitären Einrichtungen beauftragt sind, schwach angesehen verfügen nicht finanziellen Mittel, Aufgaben erfüllen', ' Darüber hinaus verfügen zwei indische Städte kontinuierliche Wasserversorgung Schätzung Jahr 2018 immer etwa 8 % Inder Zugang verbesserten sanitären Einrichtungen']"
"Die Luftverschmutzung ist insbesondere in den indischen Metropolen sehr hoch. Fabrikanlagen, Kleinindustrie, Kraftwerke ), Verkehr und private Haushalte emittieren zahlreiche Luftschadstoffe, unter anderem große Mengen an Feinstaub. Nach einer Studie der Weltgesundheitsorganisation war Delhi im Jahr 2014 in Hinsicht auf Luftqualität die schmutzigste Stadt der Welt. Kalkutta war 1984 die erste Stadt, die ein U-Bahn-Netz in Betrieb nahm, 2002 folgte Delhi. Mumbai und Chennai haben ein vergleichsweise gut ausgebautes Zugnetz. LKWs, Busse, über 5.000 Diesellokomotiven, Autorikshas, private PKWs, Motorräder und Mopeds tragen zur Luftverschmutzung bei. Die Zahl der PKW pro 1000 Einwohner gilt als sehr gering. Die CO2-Emission hat in der Vergangenheit stark zugenommen; Ursachen waren unter anderem das Bevölkerungswachstum, die fortschreitende Industrialisierung und zunehmender Verkehr. Indien galt 2015 als das Land mit den drittgrößten Treibhausgas-Emissionen weltweit; es emittierte pro Kopf 1,6 Tonnen. Indien unterzeichnete am 2. Oktober 2016 das Übereinkommen von Paris.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Die Luftverschmutzung insbesondere indischen Metropolen hoch', ' Fabrikanlagen, Kleinindustrie, Kraftwerke ), Verkehr private Haushalte emittieren zahlreiche Luftschadstoffe, große Mengen Feinstaub', ' Nach Studie Weltgesundheitsorganisation Delhi Jahr 2014 Hinsicht Luftqualität schmutzigste Stadt Welt', ' Kalkutta 1984 erste Stadt, U-Bahn-Netz Betrieb nahm, 2002 folgte Delhi', ' Mumbai Chennai vergleichsweise gut ausgebautes Zugnetz', ' LKWs, Busse, 5', '000 Diesellokomotiven, Autorikshas, private PKWs, Motorräder Mopeds tragen Luftverschmutzung bei', ' Die Zahl PKW pro 1000 Einwohner gilt gering', ' Die CO2-Emission Vergangenheit stark zugenommen; Ursachen Bevölkerungswachstum, fortschreitende Industrialisierung zunehmender Verkehr', ' Indien galt 2015 Land drittgrößten Treibhausgas-Emissionen weltweit; emittierte pro Kopf 1,6 Tonnen', ' Indien unterzeichnete 2', ' Oktober 2016 Übereinkommen Paris']"
"Die unzureichenden technischen Anlagen in Fabriken führen oft zu Beeinträchtigungen oder vermeidbaren Emissionen. In Bhopal traten 1984 in der Pestizid-Fabrik der amerikanischen Union Carbide hochgiftige Gase aus . Innerhalb von Tagen starben 7000 Menschen, 15.000 weitere starben an Spätfolgen, Tausende erlitten chronische Gesundheitsschäden.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Die unzureichenden technischen Anlagen Fabriken führen oft Beeinträchtigungen vermeidbaren Emissionen', ' In Bhopal traten 1984 Pestizid-Fabrik amerikanischen Union Carbide hochgiftige Gase ', ' Innerhalb Tagen starben 7000 Menschen, 15', '000 weitere starben Spätfolgen, Tausende erlitten chronische Gesundheitsschäden']"
"Der Name Indien ist vom Strom Indus abgeleitet. Dessen Name geht wiederum über Vermittlung des Altgriechischen und Altpersischen auf das Sanskrit-Wort sindhu mit der Bedeutung „Fluss“ zurück. Die europäischen Seefahrer bezeichneten ganz Süd- und Südostasien als Indien. Davon zeugen noch Begriffe wie Inselindien und der Staatsname Indonesien. Auch die Bezeichnung Ostindien war zur Unterscheidung von den als Westindische Inseln bezeichneten Inseln der Karibik gebräuchlich, die Christoph Kolumbus auf der Suche nach dem Seeweg nach Indien entdeckt hatte. In der Kolonialzeit reduzierte sich die Bezeichnung schrittweise bis auf die heutigen Gebiete von Indien, Pakistan und Bangladesch, um schließlich bei der indischen Staatsgründung seine heutige Bedeutung anzunehmen.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Der Name Indien Strom Indus abgeleitet', ' Dessen Name geht wiederum Vermittlung Altgriechischen Altpersischen Sanskrit-Wort sindhu Bedeutung „Fluss“ zurück', ' Die europäischen Seefahrer bezeichneten ganz Süd- Südostasien Indien', ' Davon zeugen Begriffe Inselindien Staatsname Indonesien', ' Auch Bezeichnung Ostindien Unterscheidung Westindische Inseln bezeichneten Inseln Karibik gebräuchlich, Christoph Kolumbus Suche Seeweg Indien entdeckt hatte', ' In Kolonialzeit reduzierte Bezeichnung schrittweise heutigen Gebiete Indien, Pakistan Bangladesch, schließlich indischen Staatsgründung heutige Bedeutung anzunehmen']"
"Von der persischen Form Hind beziehungsweise Hindustan leiten sich auch die Bezeichnung Hindu und der Name der Sprache Hindi her. Der amtliche Name Indiens in den meisten Landessprachen stammt von der Sanskrit-Bezeichnung Bhārata ab, die „ des Bharata“ bedeutet und auf einen mythischen Herrscher verweist.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Von persischen Form Hind beziehungsweise Hindustan leiten Bezeichnung Hindu Name Sprache Hindi her', ' Der amtliche Name Indiens meisten Landessprachen stammt Sanskrit-Bezeichnung Bhārata ab, „ Bharata“ bedeutet mythischen Herrscher verweist']"
"Die Industal-Zivilisation, größtenteils im heutigen Pakistan gelegen, war eine der frühen Hochkulturen der Welt, mit einer eigenen Schrift, der bisher nicht entzifferten Indus-Schrift. Um etwa 2500 v. Chr. existierten dort geplante Städte wie Harappa, mit einer Kanalisation, Seehäfen und Bädern, während angenommen wird, dass in Südindien noch weniger entwickelte Verhältnisse herrschten. Weiter östlich machen sich andere archäologische Komplexe bemerkbar wie die so genannte Kupfer-Hort-Kultur. Ab 1700 v. Chr. setzte aus bislang unbekannten Gründen der Zerfall der Indus-Kultur ein.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Die Industal-Zivilisation, größtenteils heutigen Pakistan gelegen, frühen Hochkulturen Welt, eigenen Schrift, bisher nicht entzifferten Indus-Schrift', ' Um etwa 2500 v', ' Chr', ' existierten geplante Städte Harappa, Kanalisation, Seehäfen Bädern, angenommen wird, Südindien weniger entwickelte Verhältnisse herrschten', ' Weiter östlich archäologische Komplexe bemerkbar genannte Kupfer-Hort-Kultur', ' Ab 1700 v', ' Chr', ' setzte bislang unbekannten Gründen Zerfall Indus-Kultur ein']"
"Eine für die weitere Entwicklung Indiens sehr wichtige Periode war die vedische Zeit , in der die Grundlagen der heutigen Kultur geschaffen wurden. Über die politische Entwicklung ist weitaus weniger bekannt als über die religiöse und philosophische Entwicklung. Gegen Ende der vedischen Zeit wurden die Upanishaden geschaffen, die in vielerlei Hinsicht die Basis der in Indien entstandenen Religionen Hinduismus, Buddhismus und Jainismus bilden. In diese Zeit fallen die Urbanisierung in der Gangesebene und der Aufstieg regionaler Königreiche wie Magadha.",https://de.wikipedia.org/wiki/Demografie_Deutschlands,"['Eine weitere Entwicklung Indiens wichtige Periode vedische Zeit , Grundlagen heutigen Kultur geschaffen wurden', ' Über politische Entwicklung weitaus weniger bekannt religiöse philosophische Entwicklung', ' Gegen Ende vedischen Zeit wurden Upanishaden geschaffen, vielerlei Hinsicht Basis Indien entstandenen Religionen Hinduismus, Buddhismus Jainismus bilden', ' In Zeit fallen Urbanisierung Gangesebene Aufstieg regionaler Königreiche Magadha']"
